neuma_instance_id,neuma_instance_url,brief_description,manuscript_id,manuscript_sequence,manuscript_short_title,manuscript_how_accessed,folio,melisma_type_id,page,feast,office_description,genre_description,lit_position,chant_incipit,cao,mode_name,melisma_word,melisma_type,neuma_id,neuma_sequence,melody_volpiano,melody_nhl,neuma_erased,prosula_name,HP_entry-checked,cao_chant_id,feast_id
22229,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f83.item,"Kelly p. 298, In medio ecclesie ",48,9,F-Pn lat. 17296,Digital images,f. 36r,1,\N,Joannis Evang. (Dec.27),Matins,Responsory,R12/12,In medio ecclesie,In medio ecclesiae aperuit os (006913),1,ET,Ad repetendum,22,2,hk-kh-fg-hjgf-hg-kkh-ddh-jkh-fg-hjgf-hg-kkh-gh-klk-lk-lkh-kkk-kklj-khg-kkkh-kkkh-kj-khg-h-gjhj-lj-khf-ged-efdc-d,\N,No,\N,Completely,6913,2740
55554,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f94.item,"Kelly p.56, Centum quadraginta ",48,10,F-Pn lat. 17296,Digital images,f. 41v,2,\N,Nat. Innocentium (Dec.28),Matins,Responsory,R11/11,Centum quadraginta ,Centum quadraginta quattuor (006273),1,EMPti,Intonation,48,1,hj-khg-hjgf-gh-jkhg-hjgf-gh-fffd-ef-dc-cd-ef-gh-kjh,\N,No,\N,Completely,6273,2744
54,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f94.item,"Kelly p.56, Centum quadraginta ",48,10,F-Pn lat. 17296,Digital images,f. 41v,1,\N,Nat. Innocentium (Dec.28),Matins,Responsory,R11/11,Centum quadraginta ,Centum quadraginta quattuor (006273),1,DEi,Ad repetendum,7,2,hhgf-h-dfdf-fffd-hhhf-gg-ef-g-eg-ijhg-hfd-e-f-fe-gfh-kkg-hkjh-fg-h-kkh-jkhg-hjgf-gh-fffd-ghd-fgh,\N,No,\N,Completely,6273,2744
140,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f149.item,"Kelly p.77, Gaude Maria 3",48,11,F-Pn lat. 17296,Digital images,f. 69r,1,\N,Purificatio Mariae (Feb.2),Matins,Responsory,R11/11,Gaude Maria virgo,Gaude Maria virgo cunctas (006759),6T,invioLAta,Ad repetendum,25,1,lm-nml-mlk-lk-lm-hm-nml-mlk-lk-lm-mlk-lk-km-oml-mm-mlk-lk-lm-oml-mm-kk-mnm-mlk-lmlk-kk-mnml-monm-kk-mnm-mlk-lmlk-kk-mnml-monm-mlk-klm-nml,\N,No,\N,Completely,6759,2202
216,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f285.item,"Kelly p.101, Et valde mane 5",48,13,F-Pn lat. 17296,Digital images,f. 137r,2,\N,Dom. Resurrectionis (),Matins,Responsory,R3/3,Et valde mane,Et valde mane una sabbatorum (006676),1,ET,Intonation,44,1,cd-fgd-ef-g-hijhg-fed-dc-dfd-ef-g-gf-dfe-dc,\N,No,\N,Completely,6676,1688
227,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f286.item,"Kelly p.105, Et valde mane 1",48,13,F-Pn lat. 17296,Digital images,f. 137v,2,\N,Dom. Resurrectionis (),Matins,Responsory,R3/3,Et valde mane,Et valde mane una sabbatorum (006676),1,respiciENtes,Intonation,48,2,h-jkhg-hijgf-gh-jkhg-hjgf-gh-fffd-efdc-cd-ef-gh-kjh,\N,No,\N,Completely,6676,1688
210,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f381.item,"Kelly p.99, Ecce jam coram te 15 (no rubric, but can hardly be R13 of Paul!)",48,14,F-Pn lat. 17296,Digital images,f. 185r,2,\N,Inventio Stephani (Aug.3),First Vespers,Responsory,VR,Ecce jam coram te ,Ecce jam coram te protomartyr (006594),1,ECce,Intonation,43,1,cd-fged-f-efd-ecd-dh-jgf-ghh-ddc-ggf-ghgf-fedc-ef,\N,No,\N,Completely,6594,2473
61891,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f402.item,Robertson: Beatus Cucuphas,48,15,F-Pn lat. 17296,Digital images,f. 195v,1,\N,Cucuphatis (Jul.25),Matins,Responsory,R1/12,Beatissimus Cucuphas,Beatissimus Cucuphas (006189),8,POpulis,Ad repetendum,18,1,g-kkl-knlk-nnl-nnk-hkj-ghg-hkj-klkjhg-hj-khj-hg,\N,No,\N,Completely,6189,2368
61892,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f420.item,Robertson: Expoliavit veste,48,16,F-Pn lat. 17296,Digital images,f. 204v,0,\N,Hippolyti (Aug.13),Matins,Responsory,R8/12,Expoliavit veste,Expoliavit veste Hippolytum (600835),8,miliciAE,Terminal,18,1,hkl-knlk-nnl-nnk-hkj-ghg-hkj-kl-kjhg-hg-g,\N,No,\N,Completely,600835,2471
29,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f470.item,"Kelly p.49, Post passionum",48,17,F-Pn lat. 17296,Digital images,f. 229v,2,\N,Dionysii (Oct.9),Matins,Responsory,R1/11,Post passionum,Post passionem domini in (007402),1,quiCUM,Intonation,48,1,h-jkhg-hijgf-gh-jkhg-hjgf-gh-fffd-efdc-cd-ef-gh-kjh-ghgfe,\N,No,\N,Completely,7402,2595
406,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f470.item,"Kelly p.49, Post passionum (data from Kelly p. 180)",48,18,F-Pn lat. 17296,Digital images,f. 229r,1,\N,Dionysii (Oct.9),Matins,Responsory,R1/11,Post passionum,Post passionem domini in (007402),1,ecclesiA,Ad repetendum,22,2,fh-kkh-fg-hijgf-hg-kkh-ddh-jkh-fg-hjgf-hg-kkh-gh-k-lk-ml-mkh-kkk-kklj-khg-kkkh-kkkh-kj-khg-h-gjhj-lj-khe-ged-efdc,\N,No,\N,Completely,7402,2595
405,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f470.item,"Kelly p.49, Post passionum (data from Kelly p. 180; check order of melismas)",48,18,F-Pn lat. 17296,Digital images,f. 229r,1,\N,Dionysii (Oct.9),Matins,Responsory,R1/11,Post passionum,Post passionem domini in (007402),1,ecclesiA,Ad repetendum,21,3,hhghf-hjkhg-egeg-hjgf-ddhh-hgf-gg-fgf-dedc,\N,No,\N,Completely,7402,2595
407,https://gallica.bnf.fr/ark:/12148/btv1b6000532c/f470.item,"Kelly p.49, Post passionum (data from Kelly p. 180)",48,18,F-Pn lat. 17296,Digital images,f. 229r,1,\N,Dionysii (Oct.9),Matins,Responsory,R1/11,Post passionum,Post passionem domini in (007402),1,ecclesiA,Ad repetendum,1,4,hhgh-fh-khhgh-fh-khhg-hjhf-ghge-fgfd-fec-ffd-fc,\N,No,\N,Completely,7402,2595
222,\N,"Kelly p.102, Et valde mane 11",49,\N,F-Pn lat. 783,Kelly catalogue,f. 225r,2,\N,\N,_Unknown,Responsory,\N,Et valde mane,Et valde mane una sabbatorum (006676),unknown,\N,Intonation,44,1,\N,\N,Not checked,\N,No,6676,0
247,\N,"Kelly p.106, Dum transisset 3",49,\N,F-Pn lat. 783,Kelly catalogue,f. 223v,2,\N,\N,_Unknown,Responsory,\N,Dum transisset,Dum transisset sabbatum Maria (006565),unknown,\N,Intonation,49,1,\N,\N,Not checked,\N,No,6565,0
481,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f39.item,"Table 1, Kelly diss. p.173",50,1,F-Pn lat. 904,Digital images,f. 15r,0,\N,Nativitas Domini (Dec.25),Mass,Responsory,Rproc.,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice,Terminal,1,1,\N,\N,No,\N,Completely,6410,2745
480,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f39.item,"Table 1, Kelly diss. p.173",50,1,F-Pn lat. 904,Digital images,f. 15r,2,\N,Nativitas Domini (Dec.25),Mass,Responsory,Rproc.,Descendit de celis,Descendit de caelis deus (006410),1,TAMquam,Intonation,48,2,\N,\N,No,\N,Completely,6410,2745
4811,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f39.item,"Table 1, Kelly diss. p.173",50,1,F-Pn lat. 904,Digital images,f. 15r,1,\N,Nativitas Domini (Dec.25),Mass,Responsory,Rproc.,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice,Ad repetendum,1,3,\N,\N,No,Familiam custodi,Completely,6410,2745
482,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f40.item,"Table 1, Kelly diss. p.173",50,1,F-Pn lat. 904,Digital images,f. 15v,1,\N,Nativitas Domini (Dec.25),Mass,Responsory,Rproc.,Descendit de celis,Descendit de caelis deus (006410),1,FAbrice,Ad repetendum,22,4,\N,\N,No,Te laudant alme,Completely,6410,2745
44444,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f76.item,"Kelly, p. 301, Te laudant ?",50,2,F-Pn lat. 904,Digital images,f. 33v,2,\N,Dom. p. Epiphaniam (),Mass,Responsory,Rproc.,Te laudant angeli,Te laudant angeli sancta dei (007756),4,IPsum,Intonation,49,1,h-g-efg-gjgh-ege-fe-d-dcd-fe-fged-fd-fghgh-g ,\N,No,\N,Completely,7756,1669
276,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f249.item,"Kelly p.108, Dum transisset 2",50,3,F-Pn lat. 904,Digital images,f. 119r,2,\N,Hebd. TP (),Mass,Responsory,Rproc.,Dum transisset,Dum transisset sabbatum Maria (006565),4,ET,Intonation,50,1,h-h-gfgf-fe-cd-eed-fhg-ge-geed-ce-e-eh-hgf-gfe-eh-hgf-gf-fe,\N,No,\N,Completely,6565,1918
308,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f431.item,"Kelly p.58, Sancte Paule apostole 10",50,4,F-Pn lat. 904,Digital images,f. 220r,0,\N,Pauli (Jun.30),First Vespers,Responsory,Rproc.,Sancte Paule apostole,Sancte Paule apostole (007582),1,TE,Terminal,10,1,dh-kkh-gjhjg-fgh-kkg-fhgh-fh-k-gf-fe-defed-cd-defef-ed,\N,No,\N,Completely,7582,2343
386,https://gallica.bnf.fr/ark:/12148/btv1b84323046/f136.item,"HP p.37, O quam gloriosus",51,1,F-Pn lat. 909,Digital images,f. 64v,1,\N,"Martialis, Apost. (Jul.8)",Matins,Responsory,R4/12,O quam gloriosus,O quam gloriosus est (601647),1,hoNOris,Ad repetendum,0,1,h-h-hgf-ghh-d-gfe-dedc-d-3-dh-hghf-gfgh-ggh-kj-hgf-ggh-3-hgf-ghh-d,N SLL HH SSL HLL L HLL H SH S LHL HL HHL HH NL LLL HHH SLL HH SS,No,\N,Completely,601647,2390
387,https://gallica.bnf.fr/ark:/12148/btv1b84323046/f141.item,"HP p.37, O uere sanctum",51,2,F-Pn lat. 909,Digital images,f. 67r,1,\N,"Martialis, Apost. (Jul.8)",Matins,Responsory,R8/12,O uere sanctum,O vere sanctum (601668),1,redempTORem,Ad repetendum,0,1,hghf-g-fg-hh-d-gfedc-d-3-hh-gh-kjh-jhggh-3-h-ghg-fed-ed,N LHL N LH HSSL HLLLL H H SS LH HLL HLL HH SL HL LLL HL,No,\N,Completely,601668,2390
61915,https://gallica.bnf.fr/ark:/12148/btv1b84323046/f144.item,"HP p.37, O sancte dei apostole (1085 and 1253 incipit: O princeps egregie o marcialis pastor)",51,3,F-Pn lat. 909,Digital images,f. 68v,2,\N,"Martialis, Apost. (Jul.8)",Matins,Responsory,R12/12,O sancte dei apostole,O princeps egregie o (601623),1,O,Intonation,42,1,ccd-ffgd-fedcd-d-h-hg-fedc-efd,\N,No,\N,Completely,601623,2390
388,https://gallica.bnf.fr/ark:/12148/btv1b84323046/f144.item,"HP p.37, O sancte dei apostole (1085 and 1253 incipit: O princeps egregie o marcialis pastor)",51,3,F-Pn lat. 909,Digital images,f. 68v,1,\N,"Martialis, Apost. (Jul.8)",Matins,Responsory,R12/12,O sancte dei apostole,O princeps egregie o (601623),1,OMnium,Ad repetendum,0,2,h-hgfe-ddc-f-gfggh-3-fgh-ffg-fghj-kj-hgf-ggh-3-hg-fed-ed,N SLLL LSL H SH SHH LHH LHH LHHH HL LLL HHS SL LLL HL,No,\N,Completely,601623,2390
389,https://gallica.bnf.fr/ark:/12148/btv1b84323046/f144.item,"HP p.37, O sancte dei apostole (1085 and 1253 incipit: O princeps egregie o marcialis pastor); tiny resemblance of kelly 36, but that melody is dodgy",51,3,F-Pn lat. 909,Digital images,f. 68v,1,\N,"Martialis, Apost. (Jul.8)",Matins,Responsory,R12/12,O sancte dei apostole,O princeps egregie o (601623),1,OMnium,Ad repetendum,0,3,h-hg-hgfg-h-jh-ghf-ggh-3-kkj-lh-kjgf-ggh-3-h-hgf-ggf-ghf-fed-ed,N SL HLL HH HLL HL HHH NSL L HL HLLL HSS H S SLL HSSL HHL SLL HL,No,\N,Completely,601623,2390
31,https://gallica.bnf.fr/ark:/12148/btv1b8422985f/f94.item,"Kelly p.50, Sancte Stephane protomartyr (nb: other melismas all texted, all from Descendit)",52,1,F-Pn lat. 9425,Digital images,f. 42v,2,\N,Stephani (Dec.26),Matins,Responsory,R3/9,Sancte Stephane protomartyr,Sancte Stephane protomartyr (007584),1,PERsistens,Intonation,48,1,hk-khg-hjhf-gh-kkhg-hjgf-gh-fffd-efdc-cd-ef-gh-jkjh-gh-gfe ,\N,No,\N,Completely,7584,2757
55566,https://gallica.bnf.fr/ark:/12148/btv1b8422985f/f96.item,not in kelly - O martyrum intonation melisma,52,2,F-Pn lat. 9425,Digital images,f. 43v,2,\N,Stephani (Dec.26),Matins,Responsory,R5/9,O martyum gemma,O martyrum gemma cui patuit (007276),1,O,Intonation,41,1,cd-fge-df-efd-ecd-dh-hgf-gh,\N,No,\N,Completely,7276,2757
55567,https://gallica.bnf.fr/ark:/12148/btv1b8422985f/f97.item,not in kelly - Ecce iam intonation melisma,52,3,F-Pn lat. 9425,Digital images,f. 44r,2,\N,Stephani (Dec.26),Matins,Responsory,R6/9,Ecce iam coram te,Ecce jam coram te protomartyr (006594),1,ECce,Intonation,43,1,cd-fgfed-ecd-dh-hgf-ghd-dc-ggf-ghgfedc-efd ,\N,No,\N,Completely,6594,2757
450,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f497.item,"Table 1, Kelly diss. p.171",57,1,F-Pn NAL 1235,Digital images,f. 243r,1,\N,Nativitas Domini (Dec.25),Mass,Responsory,RProc,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,1,1,\N,\N,No,Familiam custodi,Completely,6411,2745
451,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f498.item,"Table 1, Kelly diss. p.171",57,1,F-Pn NAL 1235,Digital images,f. 243v,1,\N,Nativitas Domini (Dec.25),Mass,Responsory,RProc,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,22,2,\N,\N,No,Facinora nostra,Completely,6411,2745
4451,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f498.item,"Table 1, Kelly diss. p.171",57,1,F-Pn NAL 1235,Digital images,f. 243v,1,\N,Nativitas Domini (Dec.25),Mass,Responsory,RProc,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,21,3,\N,\N,No,Fac deus munda,Completely,6411,2745
4452,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f498.item,"Table 1, Kelly diss. p.171",57,1,F-Pn NAL 1235,Digital images,f. 243v,2,\N,Nativitas Domini (Dec.25),Mass,Responsory,RProc,Descendit de celis,Descendit de caelis missus ab (006411),1,TAMquam,Intonation,48,4,\N,\N,No,Tanta nunc resultent / Gloria patri,Completely,6411,2745
419,https://gallica.bnf.fr/ark:/12148/btv1b8426279j/f73.item,"Table 1, Kelly diss. p.171",58,1,F-Pn NAL 1236,Digital images,f. 36r,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/13 (Nend),Descendit de celis,Descendit de caelis missus ab (006411),1,TAMquam,Intonation,48,1,\N,\N,No,Tanta nunc resultent / Gloria patri ingenito,Completely,6411,2745
420,https://gallica.bnf.fr/ark:/12148/btv1b8426279j/f73.item,"Table 1, Kelly diss. p.171",58,1,F-Pn NAL 1236,Digital images,f. 36r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/13 (Nend),Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,1,2,\N,\N,No,Familiam custodi,Completely,6411,2745
422,https://gallica.bnf.fr/ark:/12148/btv1b8426279j/f74.item,"Table 1, Kelly diss. p.171",58,1,F-Pn NAL 1236,Digital images,f. 36v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/13 (Nend),Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,21,3,\N,\N,No,Fac deus munda,Completely,6411,2745
423,https://gallica.bnf.fr/ark:/12148/btv1b8426279j/f74.item,"Table 1, Kelly diss. p.171",58,1,F-Pn NAL 1236,Digital images,f. 36v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/13 (Nend),Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,22,4,\N,\N,No,Facinora nostra / Facture dominans,Completely,6411,2745
195,https://gallica.bnf.fr/ark:/12148/btv1b8426279j/f92.item,"Kelly p.99, Ecce jam coram te 6",58,2,F-Pn NAL 1236,Digital images,f. 45v,2,\N,Stephani (Dec.26),Matins,Responsory,R11/13,Ecce jam coram te ,Ecce jam coram te protomartyr (006594),1,ECce,Intonation,41,1,cd-fgf-e-edecd-d-dh-hgf-gh-hhd-dcg-gfghg-fed-efd,\N,No,\N,Completely,6594,2757
186,https://gallica.bnf.fr/ark:/12148/btv1b8426279j/f93.item,"Kelly p.98, O martyrum gemma 5  (qui scis prosula does not seem related)",58,3,F-Pn NAL 1236,Digital images,f. 46r,2,\N,Stephani (Dec.26),Matins,Responsory,R12/13,O martyrum gemma,O martyrum gemma cui patuit (007276),1,O,Intonation,42,1,cd-fge-ecd-d-dh-h-hghf-gh-h,\N,No,\N,Completely,7276,2757
37,https://gallica.bnf.fr/ark:/12148/btv1b8426279j/f94.item,"Kelly p.50 Lapides torrentes 5 - later hand, in marg.",58,4,F-Pn NAL 1236,Digital images,f. 46v,1,\N,Stephani (Dec.26),Matins,Responsory,R13/13,Lapides torrentes,Lapides torrentis illi dulces (007075),unknown,aniME,Ad repetendum,2,1,fg-g-hkh-hg-gjhg-hgfg-dg-hkh-hg-dg-hkh-hg-dg-hjhhg-hgf-gfe-fed-edc-dcd-efef-gijhgf-gfdc-ghgf-g-hk-hjk,\N,No,\N,Completely,7075,2757
452,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f41.item,"Table 1, Kelly diss. p.172",59,1,F-Pn NAL 1535,Digital images,f. 19r,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),1,TANquam,Intonation,48,1,\N,\N,No,\N,Completely,6411,2745
453,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f41.item,"Table 1, Kelly diss. p.172",59,1,F-Pn NAL 1535,Digital images,f. 19r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,1,2,\N,\N,No,Familiam custodi,Completely,6411,2745
454,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f42.item,"Table 1, Kelly diss. p.172",59,1,F-Pn NAL 1535,Digital images,f. 19v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,21,3,\N,\N,No,Fac deus munda,Completely,6411,2745
455,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f42.item,"Table 1, Kelly diss. p.172",59,1,F-Pn NAL 1535,Digital images,f. 19v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R3/9,Descendit de celis,Descendit de caelis missus ab (006411),1,FAbrice,Ad repetendum,22,4,\N,\N,No,Facinora nostra,Completely,6411,2745
40,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f43.item,"Kelly p.50, In principio erat verbum",59,2,F-Pn NAL 1535,Digital images,f. 20r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R6/9,In principio erat verbum,In principio erat verbum et (006927),7,EST,Ad repetendum,2,1,l-mom-ml-lnml-mlk-l-hl-mom-ml-hl-mom-ml-hl-mom-ml-mlk-lkj-kjh-jhg-hgh-jkjk-lnml-klkh-lmlk-l-mo-mno,\N,No,\N,Completely,6927,2745
36,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f50.item,"Kelly p.50, Lapides torrentes 4",59,3,F-Pn NAL 1535,Digital images,f. 23v,1,\N,Stephani (Dec.26),Matins,Responsory,R3/13 (N1end),Lapides torrentes,Lapides torrentis illi dulces (007075),7,aniME,Ad repetendum,2,1,l-mom-ml-lnml-mlk-l-hl-mom-ml-hl-mom-ml-hl-mom-ml-mlk-lkj-kjh-jhg-hgh-jkjk-lnml-klkh-lmlk-l-mo-mno,\N,No,\N,Completely,7075,2757
100,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f51.item,"Kelly p.99, Ecce jam coram te 6",59,4,F-Pn NAL 1535,Digital images,f. 24r,2,\N,Stephani (Dec.26),Matins,Responsory,R6/13 (N2end),Ecce jam coram te,Ecce jam coram te protomartyr (006594),1,ECce,Intonation,43,1,cd-fged-f-efd-ecd-dhh-hggf-ghh-ddc-ggf-ghgf-fedc-ef,\N,No,\N,Completely,6594,2757
201,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f52.item,"Kelly p.72, Ecce jam coram 3",59,4,F-Pn NAL 1535,Digital images,f. 24v,1,\N,Stephani (Dec.26),Matins,Responsory,R6/13 (N2end),Ecce jam coram te ,Ecce jam coram te protomartyr (006594),1,interCEdere,Ad repetendum,22,2,g-gh-gf-gh-h-hkkhf-g-hk-gf-hg-kkh-dd-hh-kkh-fg-hkgf-hg-kkh-gh-klk-mlmkh-kkk-hk-lk-khg-kkkh-kkkh-kjkhg-h-gkhk-lkkhg-hgj-gf-ghfe-gj-kj-h-hg,\N,No,\N,Completely,6594,2757
55,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f53.item,"Kelly p.56, Sancte Stephane sydus",59,5,F-Pn NAL 1535,Digital images,f. 25r,1,\N,Stephani (Dec.26),Matins,Responsory,R9/13 (N3end),Sancte Stephane sydus,Sancte Stephane sidus (602102),4,VOces,Ad repetendum,8,1,f-ghgh-kh-hg-hge-fg-eg-ijhg-hfd-e-fe-f-ghgh-kh-hg-hge-fg-egjhg-hfd-e-ghfe-ghfe-efgg-efgg-gk-kg-hh-gk-kg-hh-gh-kk-kjkhgf-efd-dcd-def-efd-efg-fghfd-gfe-efg,\N,No,\N,Completely,602102,2757
189,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f53.item,"Kelly p.98, O martyrum gemma 8",59,6,F-Pn NAL 1535,Digital images,f. 25r,2,\N,Stephani (Dec.26),Matins,Responsory,R12/13,O martyrum gemma,O martyrum gemma cui patuit (007276),2,O,Intonation,41,1,cd-fged-f-efd-ecd-dhh-hgf-gf-gh,\N,No,\N,Completely,7276,2757
1189,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f54.item,"Added, not in Kelly - O martyrum gemma end melisma",59,6,F-Pn NAL 1535,Digital images,f. 25v,0,\N,Stephani (Dec.26),Matins,Responsory,R12/13,O martyrum gemma,O martyrum gemma cui patuit (007276),2,contemPLAtione,Terminal,0,2,fgd-fedc-dcd-fffd-df-gec-d-cf-ffd-edc-d-fec-eged-fe,\N,No,Qui scis infirma,Completely,7276,2757
90,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f95.item,"Kelly p.70, Oravit Jacob",59,7,F-Pn NAL 1535,Digital images,f. 46r,1,\N,Dom. 2 Quadragesimae (),Matins,Responsory,R6/11,Oravit Jacob,Oravit Jacob et dixit domine (007334),8T,VALde,Ad repetendum,19,1,kl-lk-gk-lm-m-onl-lk-gk-lm-m-gk-lm-m-mlk-nopon-opo-om-onm-nml-mlk-l,\N,No,\N,Completely,7334,1613
44,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f174.item,"Kelly p.51, Precursor domini",59,8,F-Pn NAL 1535,Digital images,f. 85v,1,\N,Joannis Baptistae (Jun.24),Matins,Responsory,R6/9,Precursor domini,Praecursor domini venit de (007420),8,BAPtista,Ad repetendum,2,1,eg-hkh-hg-eg-hkh-hg-eg-hkh-hg-hgf-gfe-fed-edc-dcd-efef-gijhg-fgfd-ghgfg-hk-hjk,\N,No,\N,Completely,7420,2327
5991,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f181.item,Kelly p. 300 Petre amas,59,9,F-Pn NAL 1535,Digital images,f. 89r,1,\N,Petri (Jun.29),Matins,Responsory,R9/9,Petre amas me,Petre amas me tu scis domine (007382),4,Oves,Ad repetendum,8,1,f-ghgh-kh-hg-hge-fg-eg-ijhg-hfd-e-f-ghgh-kh-hg-hg-efg-egijhg-hfde-ghfe-ghfe-efgg-efgg-gk-kh-gk-kh-gh-k-kjk-hgf-efd-dcd-def-efd-efg-hfd-gfe-efg,\N,No,Psallat in isto die,Completely,7382,2345
307,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f186.item,"Kelly p.58, Sancte Paule apostole 9 check CAO7582 or 7583",59,10,F-Pn NAL 1535,Digital images,f. 91v,0,\N,Pauli (Jun.30),Matins,Responsory,R6/9,Sancte Paule apostole,Sancte Paule apostole (007582),4,TE,Terminal,10,1,dh-kkh-gijhjg-fgh-kkh-fhgh-fh-jgf-fed-efed ,\N,No,\N,Completely,7582,2343
123,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f205.item,"Kelly p.75, O veneradum antistitem",59,11,F-Pn NAL 1535,Digital images,f. 101r,1,\N,Lupi (Sep.1),Matins,Responsory,R6/9,O veneradum antistitem,O venerandum antistitem qui (601664),4,EIus,Ad repetendum,24,1,dhh-ghgf-ghh-dhh-ghgf-ghh-hghkjg-hgf-ghh-hhg-kjg-g-ghh-feg-feg-fed-edc-eghg,\N,No,Insignis de Christo,Completely,601664,2550
57,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f206.item,"Kelly p.57, Dum beatus Lupus",59,12,F-Pn NAL 1535,Digital images,f. 101v,1,\N,Lupi (Sep.1),Matins,Responsory,R8/9,Dum beatus Lupus,Dum beatus Lupus ab exsilio (600650),7T,coluME,Ad repetendum,9,1,hk-l-knmk-l-knmk-l-n-nol-nmk-l-kl-kl-hg-h-gh-k-kh-kl-knm-kl-knm-kl-n-nol-nmkl-kl-kl-hgh-gh-klml,\N,No,\N,Completely,600650,2550
202,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f233.item,"Kelly p.99, Ecce jam coram te 7?",59,13,F-Pn NAL 1535,Digital images,f. 115r,2,\N,Omnium Sanctorum (Nov.1),Matins,Responsory,R6/9,Ecce jam coram te ,Ecce jam coram te protomartyr (006594),1,ECce,Intonation,43,1,cd-fged-f-efd-ecd-dhh-hggf-ghh-ddc-ggf-ghgf-fedc,\N,No,\N,Completely,6594,2702
124,https://gallica.bnf.fr/ark:/12148/btv1b84262784/f256.item,"Kelly p.75, O admirabilem feminam",59,14,F-Pn NAL 1535,Digital images,f. 126v,2,\N,Paulae (Jan.26),First Vespers,Responsory,VR,O admirabilem feminam,O admirabilem feminam quae (601523),1,COMmutavit,Intonation,24,1,ddhh-ghgf-ghh-dhh-ghgf-ghh-hhgkjg-hgf-ghh-hhgkjg-hgf-ghh-feg-feg-fed-edc-eg-hg-fe-dc-def-ed,\N,No,\N,Completely,601523,2162
